fund_code,fund_name,fund_type
019177,汇添富添添乐双鑫债券C,债券型
019178,富国瑞丰纯债债券A,债券型
019179,富国瑞丰纯债债券C,债券型
019180,光大动态优选灵活配置混合C,混合型
019181,光大一带一路混合C,混合型
019182,大成蓝筹稳健混合C,混合型
019183,大成精选增值混合C,混合型
019184,大成趋势回报灵活配置混合C,混合型
019185,泰康中证1000指数增强发起A,指数型
019186,泰康中证1000指数增强发起C,指数型
019187,中银证券和瑞一年持有混合A,混合型
019188,中银证券和瑞一年持有混合C,混合型
019189,华商品质价值混合A,混合型
019190,华商品质价值混合C,混合型
019191,富国纯债债券发起式E,债券型
019192,人保中债1-5年政策性金融债A,指数型
019193,人保中债1-5年政策性金融债C,指数型
019194,融通产业趋势精选混合C,混合型
019195,博时量化平衡混合C,混合型
019197,大成国企改革灵活配置混合C,混合型
019198,华富灵活配置混合C,混合型
019199,华富国泰民安灵活配置混合C,混合型
019200,华富健康文娱灵活配置混合C,混合型
019201,大成盛世精选混合C,混合型
019202,长盛全债指数增强债券C,指数型
019203,长盛全债指数增强债券D,指数型
019204,鹏华丰康债券C,债券型
019205,鹏华优质企业混合C,混合型
019206,大成产业升级股票(LOF)C,股票型
019207,大成正向回报灵活配置混合C,混合型
019208,大成创新成长混合(LOF)C,混合型
019209,浦银安盛精致生活混合C,混合型
019210,浦银安盛沪深300指数增强C,指数型
019211,交银智选进取三个月持有期混合发起(FOF)A,FOF
019212,交银智选进取三个月持有期混合发起(FOF)C,FOF
019213,华富物联世界灵活配置混合C,混合型
019214,华宝宝盛债券C,债券型
019215,景顺长城量化平衡混合C,混合型
019216,天弘价值精选混合发起C,混合型
019217,永赢腾利债券A,债券型
019218,永赢腾利债券C,债券型
019219,中信保诚先进制造混合A,混合型
019220,中信保诚先进制造混合C,混合型
019221,工银瑞享纯债债券D,债券型
019222,大成灵活配置混合C,混合型
019223,大成一带一路灵活配置混合C,混合型
019224,大成国家安全主题灵活配置混合C,混合型
019225,大成行业轮动混合C,混合型
019226,方正富邦金立方一年持有期混合A,混合型
019227,方正富邦金立方一年持有期混合D,混合型
019228,方正富邦金立方一年持有期混合E,混合型
019230,广发全球稳健配置混合(QDII)人民币A,QDII
019231,广发全球稳健配置混合(QDII)人民币C,QDII
019232,广发全球稳健配置混合(QDII)美元A,QDII
019233,广发全球稳健配置混合(QDII)美元C,QDII
019234,光大均衡精选混合C,混合型
019235,华富策略精选混合C,混合型
019236,广发国证通信ETF发起式联接A,指数型
019237,广发国证通信ETF发起式联接C,指数型
019238,南方现金增利货币D,货币型
019239,景顺长城创业板综指增强C,指数型
019240,华泰柏瑞中证1000指数增强A,指数型
019241,华泰柏瑞中证1000指数增强C,指数型
019242,汇丰晋信2016周期混合C,混合型
019243,汇丰晋信大盘股票C,股票型
019244,汇丰晋信龙腾混合C,混合型
019245,鹏华易诚积极3个月持有期混合(FOF)A,FOF
019246,鹏华易诚积极3个月持有期混合(FOF)C,FOF
019247,鹏华易选积极3个月持有期混合(FOF)A,FOF
019248,鹏华易选积极3个月持有期混合(FOF)C,FOF
019252,光大创新生活混合C,混合型
019253,富安达科技创新混合C,混合型
019254,大成深证成长40ETF联接C,指数型
019255,大成内需增长混合C,混合型
019256,西部利得中债1-3年政金债指数E,指数型
019257,恒越智选科技混合A,混合型
019258,恒越智选科技混合C,混合型
019259,国泰富时国企红利ETF联接A,指数型
019260,富国恒生红利ETF联接A,指数型
019261,富国恒生红利ETF联接C,指数型
019262,中信保诚嘉盛三个月定开债券A,债券型
019263,中信保诚嘉盛三个月定开债券C,债券型
019264,易方达安瑞短债债券D,债券型
019265,南方港股数字经济混合发起(QDII)A,QDII
019266,南方港股数字经济混合发起(QDII)C,QDII
019267,富国新天锋债券(LOF)C,债券型
019268,交银安心收益债券E,债券型
019269,国泰富时国企红利ETF联接C,指数型
019270,财通中证1000指数增强A,指数型
019271,财通中证1000指数增强C,指数型
019272,长城量化小盘股票C,股票型
019273,长城改革红利混合C,混合型
019274,长城核心优选混合C,混合型
019275,浙商汇金转型升级C,混合型
019276,长城智能产业混合C,混合型
019277,长城国企优选混合发起式A,混合型
019278,长城国企优选混合发起式C,混合型
019279,嘉实中证大农业ETF发起联接A,指数型
019280,嘉实中证大农业ETF发起联接C,指数型
019281,华西优选成长一年持有混合A,混合型
019282,华宝宝润债券C,债券型
019283,南方睿阳稳健添利6个月持有债券A,债券型
019284,南方睿阳稳健添利6个月持有债券C,债券型
019285,平安惠旭纯债A,债券型
019286,平安惠旭纯债C,债券型
019287,鹏华丰诚债券D,债券型
019288,鹏华安盈宝货币E,货币型
019289,交银裕如纯债债券E,债券型
019290,鹏华兴鑫宝货币E,货币型
019291,德邦新回报灵活配置混合C,混合型
019292,浙商之江凤凰联接C,指数型
019293,长江长扬混合发起A,混合型
019294,长江长扬混合发起C,混合型
019295,博时匠心优选混合A,混合型
019296,博时匠心优选混合C,混合型
019297,博时卓越优选混合A,混合型
019298,博时卓越优选混合C,混合型
019299,海富通国策导向混合C,混合型
019300,海富通国策导向混合D,混合型
019302,鹏华产业债债券C,债券型
019303,光大红利混合C,混合型
019304,德邦短债E,债券型
019305,摩根标普500指数(QDII)人民币C,指数型
019306,嘉实研究阿尔法股票C,股票型
019307,大成惠利纯债债券C,债券型
019308,光大中小盘混合C,混合型
019309,中航恒宇港股通价值优选混合发起A,混合型
019310,中航恒宇港股通价值优选混合发起C,混合型
019311,南方富时中国国企开放共赢ETF发起联接A,指数型
019312,南方富时中国国企开放共赢ETF发起联接C,指数型
019313,易方达中证港股通互联网ETF发起式联接A,指数型
019314,易方达中证港股通互联网ETF发起式联接C,指数型
019315,易方达中证新能源ETF联接发起式A,指数型
019316,易方达中证新能源ETF联接发起式C,指数型
019317,银华纯债信用债券(LOF)D,债券型
019318,汇添富国证2000指数增强A,指数型
019319,汇添富国证2000指数增强C,指数型
019320,易方达中证500质量成长ETF联接发起式A,指数型
019321,易方达中证500质量成长ETF联接发起式C,指数型
019322,中信建投致远混合A,混合型
019323,中信建投致远混合C,混合型
019324,易方达中证生物科技主题ETF发起式联接A,指数型
019325,易方达中证生物科技主题ETF发起式联接C,指数型
019328,国泰金盛回报混合A,混合型
019329,国泰金盛回报混合C,混合型
019330,华泰柏瑞中证沪港深云计算产业ETF发起式联接A,指数型
019331,华泰柏瑞中证沪港深云计算产业ETF发起式联接C,指数型
019334,大成红利汇聚混合A,混合型
019335,大成红利汇聚混合C,混合型
019336,万家国企动力混合A,混合型
019337,万家国企动力混合C,混合型
019338,创金合信启富优选股票发起A,股票型
019339,创金合信启富优选股票发起C,股票型
019340,西部利得研究精选混合A,混合型
019341,西部利得研究精选混合C,混合型
019342,富国价值发现混合A,混合型
019343,富国价值发现混合C,混合型
019344,广发聚源债券(LOF)B,债券型
019345,交银医疗健康混合发起A,混合型
019346,交银医疗健康混合发起C,混合型
019347,富国匠心成长混合A,混合型
019348,富国匠心成长混合C,混合型
019349,中信保诚瑞丰6个月混合A,混合型
019350,中信保诚瑞丰6个月混合C,混合型
019351,招商远见回报3年定开混合,混合型
019352,招商精选企业混合A,混合型
019353,招商精选企业混合C,混合型
019354,易方达平衡视野混合A1,混合型
019355,易方达平衡视野混合A2,混合型
019356,易方达平衡视野混合A3,混合型
019357,大成兴远启航混合A,混合型
019358,大成兴远启航混合C,混合型
019359,景顺长城中证500行业中性低波动指数C,指数型
019360,汇添富积极优选三年定开混合,混合型
019361,富国核心优势混合发起式A,混合型
019362,富国核心优势混合发起式C,混合型
019363,大成至信回报三年定开放混合,混合型
019364,银华华茂定开债券D,债券型
019365,汇添富中证国新央企股东回报ETF联接A,指数型
019366,汇添富中证国新央企股东回报ETF联接C,指数型
019367,长城均衡成长混合A,混合型
019368,长城均衡成长混合C,混合型
019369,银华安丰中短期政策性金融债债券D,债券型
019370,富国久利稳健配置混合E,混合型
019371,富国远见精选三年定期开放混合,混合型
019372,大成元丰多利债券A,债券型
019373,大成元丰多利债券C,债券型
019374,广发睿杰精选混合发起式A1,混合型
019375,广发睿杰精选混合发起式A2,混合型
019376,广发睿杰精选混合发起式A3,混合型
019379,南方前瞻共赢三年定开混合,混合型
019380,景顺长城景盛双益债券A,债券型
019381,景顺长城景盛双益债券C,债券型
019382,南方景元中高等级信用债债券C,债券型
019383,银华信用季季红债券D,债券型
019384,兴全可持续投资三年定开混合,混合型
019385,东财上证科创50指数发起式A,指数型
019386,东财上证科创50指数发起式C,指数型
019387,中欧时代共赢混合发起A1,混合型
019388,中欧时代共赢混合发起A2,混合型
019389,中欧时代共赢混合发起A3,混合型
019390,光大研究精选混合C,混合型
019391,招商双债增强债券(LOF)I,债券型
019392,嘉实匠心严选混合A,混合型
019393,嘉实匠心严选混合C,混合型
019394,浦银安盛策略优选混合A,混合型
019395,浦银安盛策略优选混合C,混合型
019396,博时双月乐60天持有期债券A,债券型
019397,博时双月乐60天持有期债券C,债券型
019398,国投瑞银恒睿添利债券A,债券型
019399,国投瑞银恒睿添利债券C,债券型
019400,国泰海通安睿纯债债券A,债券型
019401,交银瑞元三年定期开放混合,混合型
019402,财通资管中证1000指数增强A,指数型
019403,财通资管中证1000指数增强C,指数型
019404,华夏中证全指运输ETF发起式联接A,指数型
019405,华夏中证全指运输ETF发起式联接C,指数型
019406,富达裕达纯债A,债券型
019407,富达裕达纯债C,债券型
019408,易方达中证港股通中国100ETF联接发起式A,指数型
019409,易方达中证港股通中国100ETF联接发起式C,指数型
019410,南方数字经济混合A,混合型
019411,南方数字经济混合C,混合型
019412,长城新兴产业混合C,混合型
019414,长城消费增值混合C,混合型
019415,南方港股医药行业混合发起(QDII)A,QDII
019416,南方港股医药行业混合发起(QDII)C,QDII
019417,中欧磐固债券A,债券型
019418,中欧磐固债券C,债券型
019419,国泰海通善怡稳健六个月持有债券发起(FOF)A,FOF
019420,国泰海通善怡稳健六个月持有债券发起(FOF)C,FOF
019421,华安远见慧选混合发起式A1,混合型
019422,华安远见慧选混合发起式A2,混合型
019423,华安远见慧选混合发起式A3,混合型
019424,财通资管双鑫一年持有期债券A,债券型
019425,财通资管双鑫一年持有期债券C,债券型
